9.250017,$DVPDL,381593000,100000,0.000656,-0.010280,-0.002434,0.028,-0.001,-0.004,100*53
9.450018,$DVPDL,381693000,100000,0.002820,-0.009511,-0.002965,0.031,-0.001,-0.003,100*5C
9.600019,$DVPDL,381793000,100000,0.002326,-0.009094,-0.002605,0.031,-0.002,-0.003,100*52
9.750019,$DVPDL,381893000,100000,0.003117,-0.006896,-0.002770,0.032,-0.001,-0.001,100*58
9.950020,$DVPDL,382493000,100000,-0.001692,-0.004850,-0.000119,0.039,-0.000,-0.001,100*7B
10.100020,$DVPDL,382593000,100000,-0.001023,-0.005050,0.004972,0.036,0.000,-0.001,100*71
10.300021,$DVPDL,382693000,100000,-0.001274,-0.004846,0.005838,0.035,0.000,-0.001,100*71
10.450022,$DVPDL,382793000,100000,-0.001306,-0.004074,-0.001509,0.034,0.000,-0.001,100*5A
10.650023,$DVPDL,382893000,100000,-0.000575,-0.003779,-0.001451,0.035,0.001,-0.000,100*56
10.800023,$DVPDL,382993000,100000,-0.001050,-0.003386,-0.002407,0.034,0.002,0.000,100*7F
10.950024,$DVPDL,383093000,100000,-0.000342,-0.003208,-0.002621,0.033,0.002,-0.000,100*5D
11.100024,$DVPDL,383693000,100000,-0.001447,-0.002752,-0.002532,0.028,0.001,0.001,100*77
11.300025,$DVPDL,383793000,100000,-0.000304,-0.002829,-0.002738,0.025,0.001,0.002,100*72
11.450026,$DVPDL,383893000,100000,-0.000862,-0.000890,-0.002967,0.023,0.001,0.002,100*74
11.600026,$DVPDL,383993000,100000,-0.000064,0.000356,0.016942,0.023,0.002,0.001,100*78
11.750027,$DVPDL,384093000,100000,-0.000266,0.002106,0.007223,0.022,0.002,0.001,100*7E
11.900027,$DVPDL,384193000,100000,0.000017,0.002682,-0.001733,0.020,-0.002,0.000,100*5C
12.100028,$DVPDL,384293000,100000,-0.000824,0.003411,0.018902,0.020,-0.002,0.001,100*5B
12.300029,$DVPDL,384893000,100000,0.000170,0.003041,-0.000591,0.022,-0.002,0.000,100*54
12.450029,$DVPDL,384993000,100000,-0.000281,0.002812,-0.000997,0.021,-0.002,-0.000,100*5E
12.600030,$DVPDL,385093000,100000,0.000257,0.001461,-0.000301,0.019,0.006,0.003,100*72
12.800031,$DVPDL,385193000,100000,-0.000770,0.000004,-0.000087,0.024,0.005,0.003,100*58
12.950031,$DVPDL,385293000,100000,-0.000767,-0.000381,-0.000237,0.025,0.005,0.002,100*77
13.100032,$DVPDL,385393000,100000,-0.000463,-0.000360,-0.001136,0.031,0.005,0.004,100*7E
13.250032,$DVPDL,385493000,100000,-0.001611,-0.001521,-0.001693,0.030,0.004,0.002,100*73
13.500033,$DVPDL,386093000,100000,-0.000043,-0.000138,-0.005637,0.027,-0.004,0.000,100*5A
13.650034,$DVPDL,386193000,100000,0.000208,0.000033,-0.007080,0.025,-0.005,0.001,100*56
13.800035,$DVPDL,386293000,100000,-0.000353,0.000726,-0.006799,0.025,-0.005,-0.001,100*57
13.950035,$DVPDL,386393000,100000,-0.000298,0.000978,-0.003482,0.025,-0.003,-0.001,100*5F
14.100036,$DVPDL,386493000,100000,0.000123,0.001719,-0.007761,0.026,-0.003,-0.001,100*77
14.250036,$DVPDL,386593000,100000,0.000340,0.002023,-0.007971,0.025,-0.002,-0.001,100*71
14.400037,$DVPDL,386693000,100000,0.000734,0.001650,-0.008283,0.027,-0.001,-0.000,100*7D
14.550037,$DVPDL,386793000,100000,0.000807,0.002774,-0.008419,0.028,-0.000,0.000,100*51
14.700038,$DVPDL,387293000,100000,0.000755,0.002142,-0.008442,0.029,0.007,-0.003,100*55
14.850039,$DVPDL,387393000,100000,0.000804,0.002757,-0.009339,0.029,0.007,-0.001,100*55
15.000039,$DVPDL,387493000,100000,0.000392,0.001857,-0.008777,0.028,0.007,-0.001,100*54
15.150040,$DVPDL,387593000,100000,0.000594,0.001805,-0.008128,0.028,0.006,0.000,100*73
15.300040,$DVPDL,387693000,100000,0.000783,0.001633,-0.008011,0.028,0.005,0.000,100*77
15.450041,$DVPDL,387793000,100000,0.001237,0.001016,-0.007863,0.028,0.003,0.000,100*78
15.650042,$DVPDL,387893000,100000,0.001014,0.000737,-0.002581,0.028,0.001,0.002,100*75
15.900043,$DVPDL,388493000,100000,-0.000502,-0.002193,-0.008968,0.029,0.002,0.003,100*7D
16.100040,$DVPDL,388593000,100000,0.000474,-0.001971,0.002647,0.031,0.002,0.001,100*78
16.250038,$DVPDL,388693000,100000,-0.000177,-0.000759,-0.008225,0.030,0.001,0.001,100*70
16.450035,$DVPDL,388793000,100000,0.000082,-0.000188,-0.008265,0.027,0.002,0.001,100*5C
16.600033,$DVPDL,388893000,100000,-0.000918,-0.000719,-0.007848,0.026,0.002,0.000,100*70
16.750031,$DVPDL,388993000,100000,-0.001090,-0.008559,-0.007522,0.026,0.002,0.000,100*76
16.900028,$DVPDL,389093000,100000,-0.001258,-0.008258,-0.006292,0.025,0.002,-0.001,100*5C
17.100025,$DVPDL,389693000,100000,0.000203,0.004866,0.007499,0.013,-0.001,-0.001,100*54
17.250023,$DVPDL,389793000,100000,-0.000388,0.005461,0.003652,0.012,-0.001,-0.002,100*73
17.450020,$DVPDL,389893000,100000,-0.000164,0.006192,0.006100,0.012,-0.001,-0.003,100*72
17.600018,$DVPDL,389993000,100000,-0.000173,0.007150,0.001009,0.010,-0.002,-0.003,100*74
17.800014,$DVPDL,390093000,100000,-0.000093,0.007649,0.002484,0.010,-0.002,-0.003,100*77
17.950012,$DVPDL,390193000,100000,0.000063,0.007265,0.004234,0.009,-0.002,-0.002,100*5C
18.100010,$DVPDL,390293000,100000,0.000157,0.006225,0.001901,0.007,-0.002,-0.002,100*5A
18.300007,$DVPDL,390893000,100000,-0.000195,-0.000330,0.000245,0.002,-0.001,-0.003,100*50
18.450005,$DVPDL,390993000,100000,-0.000883,-0.001335,-0.001843,0.001,0.002,-0.005,100*50
18.600002,$DVPDL,391093000,100000,-0.000938,-0.002193,-0.001446,0.000,-0.001,-0.006,100*71
18.750000,$DVPDL,391193000,100000,-0.000978,-0.002284,0.000546,0.000,-0.002,-0.005,100*5C
18.899998,$DVPDL,391293000,100000,-0.000383,-0.002251,0.003030,0.000,-0.002,-0.004,100*5F
19.049995,$DVPDL,391393000,100000,-0.000087,-0.001755,-0.002079,-0.001,0.001,-0.006,100*7A
19.199993,$DVPDL,391493000,100000,-0.000630,-0.000288,-0.003484,-0.001,0.000,-0.005,100*76
19.349991,$DVPDL,391593000,100000,-0.000995,-0.000059,-0.000969,-0.001,0.003,-0.007,100*75
19.499989,$DVPDL,392093000,100000,0.002657,0.001309,-0.002676,-0.003,0.003,-0.003,100*72
19.699986,$DVPDL,392193000,100000,0.003634,0.001867,-0.002927,-0.003,0.002,-0.002,100*7F
19.849983,$DVPDL,392293000,100000,0.004510,0.002578,-0.002813,-0.003,0.002,-0.002,100*78
19.999981,$DVPDL,392393000,100000,0.005172,0.002833,-0.002926,-0.003,0.001,-0.002,100*7E
20.149979,$DVPDL,392493000,100000,0.005026,0.002128,-0.003028,-0.004,-0.000,-0.001,100*54
20.299976,$DVPDL,392593000,100000,0.004415,0.000270,-0.003011,-0.003,-0.000,-0.000,100*50
20.499973,$DVPDL,392693000,100000,0.003130,-0.002581,-0.003101,-0.003,-0.001,-0.000,100*71
20.749969,$DVPDL,393393000,100000,-0.001044,0.002154,-0.004211,-0.002,-0.003,0.001,100*53
20.899967,$DVPDL,393493000,100000,0.000191,0.002184,-0.004110,-0.001,-0.003,0.001,100*7D
21.049965,$DVPDL,393593000,100000,0.000362,0.001782,-0.004229,-0.002,-0.004,0.001,100*7C
21.199963,$DVPDL,393693000,100000,0.001237,0.001883,-0.004118,-0.001,-0.003,0.001,100*74
21.349960,$DVPDL,393793000,100000,0.001304,0.001629,-0.003613,-0.000,-0.004,0.001,100*77
21.549957,$DVPDL,393893000,100000,0.000819,0.002453,-0.004092,-0.000,-0.003,0.001,100*7D
21.699955,$DVPDL,393993000,100000,0.000027,0.002954,-0.004466,-0.000,-0.003,0.001,100*7C
21.899952,$DVPDL,394593000,100000,-0.000049,-0.000219,0.006182,-0.001,-0.004,-0.000,100*75
22.049950,$DVPDL,394693000,100000,0.000048,-0.001846,0.005706,-0.001,-0.003,0.000,100*78
22.199947,$DVPDL,394793000,100000,-0.000046,-0.002467,0.000511,-0.001,-0.003,-0.000,100*7A
22.349945,$DVPDL,394893000,100000,0.000045,-0.002601,0.002237,-0.001,-0.003,0.000,100*75
22.549942,$DVPDL,394993000,100000,0.000203,-0.002382,0.001853,-0.001,-0.003,0.000,100*71
22.699940,$DVPDL,395093000,100000,0.000067,-0.002358,0.003240,0.003,-0.003,-0.002,100*74
22.849937,$DVPDL,395193000,100000,0.000083,-0.002367,0.000509,0.003,-0.003,-0.001,100*79
23.099934,$DVPDL,395793000,100000,-0.000880,-0.000096,-0.000351,-0.001,-0.004,0.001,100*75
23.249931,$DVPDL,395893000,100000,-0.000052,0.000380,-0.000503,-0.002,-0.004,0.001,100*56
23.399929,$DVPDL,395993000,100000,0.000106,0.000600,-0.000124,-0.002,-0.004,0.001,100*76
23.549927,$DVPDL,396093000,100000,0.000032,0.000861,-0.000507,-0.002,-0.003,0.001,100*71
23.699924,$DVPDL,396193000,100000,0.000105,0.001346,0.000495,-0.002,-0.003,0.001,100*5D
23.849922,$DVPDL,396293000,100000,-0.000096,0.001500,-0.001512,-0.001,-0.003,0.000,100*5C
24.049919,$DVPDL,396393000,100000,0.000060,0.001720,-0.001112,0.000,-0.003,-0.001,100*7D
24.299915,$DVPDL,396993000,100000,-0.000020,-0.000120,0.000001,0.001,-0.002,0.000,100*77
24.449913,$DVPDL,397093000,100000,-0.000041,-0.000241,0.000001,0.001,-0.002,-0.000,100*51
24.599911,$DVPDL,397193000,100000,0.000000,-0.000000,-0.000000,-0.002,-0.002,-0.002,100*7F
24.749908,$DVPDL,397293000,100000,0.000000,-0.000000,-0.000000,-0.002,-0.002,-0.001,100*7F
24.899906,$DVPDL,397393000,100000,0.000000,-0.000000,-0.000000,-0.002,-0.002,-0.000,100*7F
25.049904,$DVPDL,397493000,100000,0.000000,-0.000000,-0.000000,-0.002,-0.003,-0.000,100*79
25.249901,$DVPDL,397593000,100000,0.000382,0.000059,-0.000003,-0.001,-0.003,-0.000,100*50
25.499897,$DVPDL,398193000,100000,-0.000118,0.000763,-0.000002,-0.002,-0.003,-0.000,100*7B
25.649895,$DVPDL,398293000,100000,-0.000038,0.000502,-0.000002,-0.002,-0.003,0.000,100*53
25.799892,$DVPDL,398393000,100000,0.000000,-0.000000,-0.000000,-0.002,-0.003,-0.000,100*71
25.949890,$DVPDL,398493000,100000,0.000000,-0.000000,-0.000000,-0.002,-0.003,-0.000,100*76
26.149887,$DVPDL,398593000,100000,0.000000,-0.000000,-0.000000,-0.002,-0.003,0.000,100*5A
26.299885,$DVPDL,398693000,100000,0.000241,-0.000041,-0.000001,-0.001,-0.004,-0.001,100*72
26.449883,$DVPDL,398793000,100000,0.000000,-0.000000,-0.000000,-0.001,-0.004,-0.001,100*70
