$DVPDL,58993000,100000,-0.001444,0.002850,-0.000663,0.004,-0.002,-0.000,100*67
$DVPDL,59093000,100000,-0.000423,0.000276,0.000363,0.005,-0.001,-0.001,100*48
$DVPDL,59193000,100000,-0.000487,-0.005022,0.001834,0.004,-0.001,-0.001,100*65
$DVPDL,59293000,100000,0.000080,-0.000384,0.000731,0.003,-0.000,-0.001,100*4F
$DVPDL,59393000,100000,-0.000013,-0.000541,0.001107,0.003,0.000,-0.000,100*48
$DVPDL,59493000,100000,-0.000157,-0.002342,0.001930,0.002,0.001,-0.001,100*44
$DVPDL,59593000,100000,0.000098,0.000139,0.000126,0.001,0.002,-0.001,100*45
$DVPDL,59693000,100000,0.000054,0.001001,0.000155,0.001,0.002,-0.001,100*49
$DVPDL,59793000,100000,-0.000502,0.000026,-0.000005,0.004,0.003,0.001,100*67
$DVPDL,59893000,100000,-0.000244,-0.000665,-0.000144,0.003,0.006,-0.002,100*69
$DVPDL,59993000,100000,0.000167,-0.000216,-0.000005,0.003,0.006,-0.000,100*41
$DVPDL,60093000,100000,-0.000032,0.000780,-0.001100,0.003,0.004,0.001,100*62
$DVPDL,60193000,100000,-0.000015,0.000046,-0.001364,0.003,0.005,0.000,100*6B
$DVPDL,60293000,100000,0.000007,0.000552,-0.001466,0.004,0.004,0.001,100*44
$DVPDL,60393000,100000,-0.000112,0.001782,-0.001690,0.010,0.002,0.004,100*6E
$DVPDL,60493000,100000,-0.000792,-0.000402,-0.000142,0.010,0.001,0.004,100*4A
$DVPDL,60593000,100000,-0.000120,-0.000024,-0.000002,0.010,0.001,0.003,100*46
$DVPDL,60693000,100000,0.000024,0.000502,0.000017,0.009,0.001,0.002,100*61
$DVPDL,60793000,100000,-0.000096,-0.000143,-0.000006,0.008,0.000,0.002,100*45
$DVPDL,60893000,100000,0.000052,-0.000878,0.000475,0.007,0.001,0.001,100*4E
$DVPDL,60993000,100000,0.000053,-0.000873,0.000331,0.005,0.001,0.001,100*40
$DVPDL,61093000,100000,-0.000023,-0.000506,0.000103,0.005,0.002,0.000,100*6C
$DVPDL,61193000,100000,-0.000649,0.000741,0.000041,0.004,0.001,0.001,100*4F
$DVPDL,61293000,100000,-0.000990,-0.002500,0.001776,0.004,0.001,0.001,100*6D
$DVPDL,61393000,100000,-0.000352,-0.001987,0.001441,0.003,0.001,0.001,100*68
$DVPDL,61493000,100000,0.000003,-0.001268,0.000702,0.001,0.001,-0.001,100*65
$DVPDL,61593000,100000,0.001361,0.001923,-0.001051,-0.002,0.001,-0.002,100*4B
$DVPDL,61693000,100000,0.000453,0.000227,-0.000371,-0.000,0.002,-0.001,100*43
$DVPDL,61793000,100000,-0.000629,0.001283,-0.001090,0.000,-0.000,-0.001,100*60
$DVPDL,61893000,100000,0.000660,0.001676,-0.001447,0.001,-0.000,-0.001,100*4E
$DVPDL,61993000,100000,-0.000362,-0.003204,0.000537,0.000,-0.001,-0.001,100*61
$DVPDL,62093000,100000,-0.000862,-0.002551,0.000412,-0.000,0.001,-0.002,100*63
$DVPDL,62193000,100000,-0.000294,0.000842,-0.000837,0.000,0.001,-0.001,100*49
$DVPDL,62293000,100000,0.000585,0.001420,-0.001697,0.000,-0.001,0.001,100*6C
$DVPDL,62393000,100000,0.001252,0.002436,-0.001920,0.000,-0.003,0.001,100*64
$DVPDL,62493000,100000,0.000306,-0.001534,-0.000671,0.001,-0.003,0.002,100*47
$DVPDL,62593000,100000,0.000008,-0.004997,0.000455,0.000,-0.001,0.001,100*62
$DVPDL,62693000,100000,0.000236,0.005611,-0.002301,0.004,-0.001,0.003,100*6C
$DVPDL,62793000,100000,-0.000270,-0.000517,-0.001026,0.003,-0.000,0.002,100*6D
$DVPDL,62893000,100000,0.000183,-0.004604,0.000853,0.003,-0.001,0.001,100*61
$DVPDL,62993000,100000,0.000564,0.002759,-0.000789,0.003,0.000,0.001,100*46
$DVPDL,63093000,100000,-0.000363,-0.000074,0.000019,0.002,0.001,-0.001,100*4B
$DVPDL,63193000,100000,0.000025,0.001117,0.000277,-0.003,0.001,-0.003,100*6A
$DVPDL,63293000,100000,0.000656,-0.006965,0.003386,-0.004,-0.005,-0.000,100*6D
$DVPDL,63393000,100000,-0.002071,0.001005,0.002154,-0.003,-0.005,-0.002,100*6C
$DVPDL,63493000,100000,-0.002120,0.003783,0.000850,-0.004,-0.005,-0.001,100*6E
$DVPDL,63593000,100000,0.000353,-0.003032,0.003402,-0.006,-0.004,-0.001,100*6D
$DVPDL,63693000,100000,-0.000329,-0.004701,0.004710,-0.003,-0.005,0.001,100*60
$DVPDL,63793000,100000,0.000082,-0.000446,0.002717,-0.004,-0.004,0.001,100*4D
$DVPDL,63893000,100000,0.002501,0.000566,0.001251,-0.007,-0.005,0.000,100*67
$DVPDL,63993000,100000,0.001353,0.002017,-0.000429,-0.007,-0.005,0.000,100*40
$DVPDL,64093000,100000,-0.000307,0.001599,-0.001193,-0.006,-0.002,-0.002,100*4F
$DVPDL,64193000,100000,-0.002112,0.001266,-0.001697,-0.015,-0.003,-0.006,100*49
$DVPDL,64293000,100000,-0.000874,0.000008,-0.001611,-0.014,-0.005,-0.004,100*41
$DVPDL,64393000,100000,0.000782,0.001095,-0.002090,-0.004,-0.004,0.002,100*49
$DVPDL,64493000,100000,0.002739,-0.001900,-0.001434,-0.005,-0.004,0.003,100*6D
$DVPDL,64593000,100000,0.002260,0.001157,-0.002436,-0.003,-0.002,0.002,100*42
$DVPDL,64693000,100000,0.000177,0.001002,-0.002598,-0.000,-0.001,0.001,100*41
$DVPDL,64793000,100000,-0.000951,0.000375,-0.001838,-0.000,-0.002,-0.001,100*49
$DVPDL,64893000,100000,-0.001731,-0.000068,-0.000878,-0.000,-0.000,-0.002,100*69
$DVPDL,64993000,100000,-0.000856,0.002392,-0.002058,-0.000,-0.001,-0.001,100*44
$DVPDL,65093000,100000,0.000201,0.001444,-0.000932,-0.000,-0.001,0.001,100*4C
$DVPDL,65193000,100000,0.000988,-0.001168,-0.000055,0.002,-0.002,0.002,100*46
$DVPDL,65293000,100000,0.001443,-0.000975,0.000602,0.003,-0.000,0.002,100*61
$DVPDL,65393000,100000,0.000435,-0.000294,0.000233,0.002,0.003,0.000,100*4F
$DVPDL,65493000,100000,-0.000291,0.000807,0.000170,0.001,0.005,-0.002,100*6E
$DVPDL,65593000,100000,-0.001537,-0.002875,0.002020,0.001,0.006,-0.001,100*49
$DVPDL,65693000,100000,-0.001408,0.000184,0.000883,0.000,0.004,-0.000,100*6E
$DVPDL,65793000,100000,0.000102,0.000750,0.000505,0.003,0.003,0.002,100*6B
$DVPDL,65893000,100000,0.000012,-0.002551,0.001783,0.001,0.002,0.001,100*45
