0.7	-0.00010439	0	29.219	-145	0.038	-0.149	0	-112.45	0.18755	-0.75369	1515	1515
0.75	-0.00012816	0	29.198	-145	0.05	-0.148	0	-112.45	0.2477	-0.74876	1515	1515
0.8	-0.00015524	0	29.178	-145	0.062	-0.147	0	-113.49	0.30788	-0.74383	1515	1515
0.85	-0.00018585	0	29.157	-145	0.074	-0.146	0	-114.63	0.36808	-0.73891	1515	1515
0.9	-0.00022019	0	29.135	-145	0.086	-0.145	0	-114.63	0.4283	-0.73398	1515	1515
0.95	-0.00025848	0	29.114	-145	0.098	-0.144	0	-115.81	0.48856	-0.72905	1515	1515
1	-0.0003009	0	29.092	-145	0.11	-0.143	0	-115.81	0.53909	-0.73462	1515	1515
1.05	-0.00034766	0	29.07	-145	0.122	-0.142	0	-117.07	0.59939	-0.72969	1515	1515
1.1	-0.00039897	0	29.048	-145	0.134	-0.141	0	-117.07	0.65973	-0.72476	1515	1515
1.15	-0.00045501	0	29.026	-145	0.146	-0.14	0	-118.34	0.7201	-0.71983	1515	1515
1.2	-0.00051599	0	29.003	-145	0.158	-0.139	0	-118.34	0.78815	-0.7002	1515	1516
1.25	-0.0005821	0	28.98	-145	0.17	-0.138	0	-119.66	0.84858	-0.69527	1515	1516
1.3	-0.00065353	0	28.957	-145	0.182	-0.137	0	-119.66	0.90905	-0.69034	1515	1516
1.35	-0.00073047	0	28.934	-145	0.194	-0.136	0	-121	0.96954	-0.68541	1515	1516
1.4	-0.00081311	0	28.91	-145	0.206	-0.135	0	-121	1.0301	-0.68048	1515	1516
1.45	-0.00090164	0	28.886	-145	0.209	-0.135	0	-122.36	1.0456	-0.68054	1515	1516
1.5	-0.00099625	0	28.862	-145	0.212	-0.135	0	-122.36	1.0612	-0.68061	1515	1516
1.55	-0.0010971	0	28.838	-145	0.215	-0.135	0	-123.73	1.077	-0.68173	1484	1516
1.6	-0.0012044	0	28.813	-145	0.218	-0.135	0	-123.73	1.0927	-0.6818	1484	1516
1.65	-0.0013184	0	28.788	-145	0.221	-0.135	0	-125.1	1.1084	-0.68186	1484	1516
1.7	-0.0014391	0	28.763	-145	0.224	-0.135	0	-125.1	1.1241	-0.68193	1484	1516
1.75	-0.0015668	0	28.738	-145	0.227	-0.135	0	-126.43	1.1399	-0.682	1484	1516
1.8	-0.0017017	0	28.712	-145	0.23	-0.135	0	-126.43	1.1557	-0.68207	1484	1516
1.85	-0.0018439	0	28.686	-145	0.233	-0.135	0	-127.81	1.1716	-0.68213	1484	1516
1.9	-0.0019936	0	28.66	-145	0.236	-0.135	0	-127.81	1.1917	-0.67635	1484	1516
1.95	-0.002151	0	28.634	-145	0.239	-0.135	0	-129.2	1.2076	-0.67642	1484	1516
2	-0.0023162	0	28.607	-145	0.239	-0.136	0	-129.2	1.2086	-0.68149	1484	1516
