0.550000,$DVPDL,490993000,100000,0.000001,-0.000003,-0.000386,0.001,-0.002,0.000,100*79
0.700000,$DVPDL,491093000,100000,0.000002,-0.000006,-0.000772,0.001,-0.002,0.000,100*78
0.900000,$DVPDL,491193000,100000,-0.000037,-0.000120,-0.000501,0.001,-0.002,0.000,100*51
1.050000,$DVPDL,491293000,100000,0.000001,-0.000001,-0.000154,0.001,-0.002,0.000,100*7C
1.250000,$DVPDL,491893000,100000,0.000001,-0.000004,-0.000502,0.002,-0.002,0.001,100*76
1.450000,$DVPDL,491993000,100000,0.000002,-0.000006,-0.000772,0.002,-0.001,0.000,100*71
1.600000,$DVPDL,492093000,100000,0.000002,-0.000006,-0.000772,0.002,-0.002,0.001,100*79
1.799999,$DVPDL,492193000,100000,0.000002,-0.000005,-0.000656,0.002,-0.001,-0.000,100*53
1.949999,$DVPDL,492293000,100000,0.000001,-0.000002,-0.000270,0.002,-0.000,-0.000,100*55
2.099999,$DVPDL,492393000,100000,0.000003,-0.000008,-0.001004,0.001,-0.000,-0.000,100*5F
2.299999,$DVPDL,492493000,100000,0.000004,-0.000010,-0.001274,0.001,-0.001,0.000,100*7F
2.449999,$DVPDL,493093000,100000,0.000004,-0.000009,-0.001158,0.002,-0.003,0.000,100*7E
2.599999,$DVPDL,493193000,100000,0.000003,-0.000006,-0.000772,0.001,-0.003,-0.001,100*57
2.749999,$DVPDL,493293000,100000,0.000000,-0.000000,-0.000000,0.002,-0.003,0.000,100*7C
2.899998,$DVPDL,493393000,100000,0.000000,-0.000000,-0.000000,0.002,-0.003,0.001,100*7C
3.049998,$DVPDL,493493000,100000,0.000002,-0.000005,-0.000655,0.002,-0.005,0.002,100*7F
3.199998,$DVPDL,493593000,100000,0.000003,-0.000009,-0.001121,0.001,-0.006,0.002,100*76
3.399998,$DVPDL,493693000,100000,0.000002,-0.000005,-0.000656,0.001,-0.007,-0.000,100*50
3.649998,$DVPDL,494293000,100000,0.000000,-0.000000,-0.000000,0.000,-0.003,0.000,100*79
3.799998,$DVPDL,494393000,100000,0.000000,-0.000000,-0.000000,0.000,-0.002,0.000,100*79
3.949997,$DVPDL,494493000,100000,0.000000,-0.000000,-0.000000,0.000,-0.001,-0.000,100*50
4.099998,$DVPDL,494593000,100000,0.000000,-0.000000,-0.000000,-0.001,-0.001,-0.001,100*7C
4.249998,$DVPDL,494693000,100000,0.000000,-0.000000,-0.000000,-0.002,-0.000,-0.001,100*7D
4.399999,$DVPDL,494793000,100000,0.000000,-0.000000,-0.000000,-0.001,-0.002,0.001,100*50
4.599999,$DVPDL,494893000,100000,0.000000,-0.000000,-0.000000,0.001,-0.002,0.001,100*72
4.850000,$DVPDL,495493000,100000,0.000000,-0.000000,-0.000000,-0.003,0.001,-0.001,100*53
5.000001,$DVPDL,495593000,100000,0.000000,-0.000000,-0.000000,-0.003,0.001,-0.001,100*52
5.200002,$DVPDL,495693000,100000,0.000000,-0.000000,-0.000000,-0.002,0.001,-0.001,100*50
5.350002,$DVPDL,495793000,100000,0.000000,-0.000000,-0.000000,-0.002,0.001,-0.000,100*50
5.500003,$DVPDL,495893000,100000,0.000000,-0.000000,-0.000000,-0.001,0.000,-0.000,100*5D
5.700004,$DVPDL,495993000,100000,0.000000,-0.000000,-0.000000,-0.001,0.001,-0.000,100*5D
5.850004,$DVPDL,496093000,100000,0.000000,-0.000000,-0.000000,-0.001,0.002,-0.000,100*54
6.050005,$DVPDL,496693000,100000,0.000000,-0.000000,-0.000000,0.000,0.000,0.000,100*51
6.250006,$DVPDL,496793000,100000,0.000000,-0.000000,-0.000000,0.000,-0.001,0.000,100*7C
