$DVPDL,79393000,100000,-0.002091,-0.004894,0.013268,0.002,0.008,0.000,100*6E
$DVPDL,79493000,100000,0.000958,-0.007884,0.013651,0.003,0.006,0.002,100*4B
$DVPDL,79593000,100000,-0.003746,0.004779,-0.006606,0.008,0.006,0.003,100*67
$DVPDL,79693000,100000,-0.004020,0.003752,-0.010823,0.007,0.007,0.001,100*68
$DVPDL,79793000,100000,-0.000382,-0.011480,-0.003186,0.007,0.008,0.001,100*4F
$DVPDL,79893000,100000,0.000339,-0.008683,0.000449,0.008,0.006,-0.000,100*61
$DVPDL,79993000,100000,0.000389,0.005515,-0.005392,0.005,0.005,0.001,100*4C
$DVPDL,80093000,100000,0.002557,-0.000980,-0.010225,0.003,0.006,0.001,100*60
$DVPDL,80193000,100000,0.001068,-0.000792,-0.007491,0.003,0.006,-0.002,100*47
$DVPDL,80293000,100000,0.001188,-0.001157,-0.000380,0.002,-0.027,0.014,100*40
$DVPDL,80393000,100000,0.000060,-0.004528,0.000405,-0.002,-0.024,0.007,100*45
$DVPDL,80493000,100000,0.000063,0.000114,0.000273,0.004,-0.025,0.002,100*4B
$DVPDL,80593000,100000,0.000619,0.005027,0.000263,0.004,-0.024,0.003,100*44
$DVPDL,80693000,100000,0.000050,0.002482,0.001382,0.007,-0.021,0.002,100*48
$DVPDL,80793000,100000,-0.001585,-0.000590,0.003400,0.001,-0.021,0.003,100*4D
$DVPDL,80893000,100000,-0.001227,0.000355,0.004215,0.000,-0.024,0.003,100*6E
$DVPDL,80993000,100000,0.001603,0.001278,0.005220,-0.000,-0.021,0.002,100*61
$DVPDL,81093000,100000,0.001106,-0.001088,0.000766,-0.005,-0.019,0.000,100*45
$DVPDL,81193000,100000,0.002468,-0.006739,0.000562,-0.005,-0.018,0.000,100*47
$DVPDL,81293000,100000,0.001667,-0.000788,0.006944,-0.005,-0.015,0.001,100*44
$DVPDL,81393000,100000,-0.001715,0.007126,-0.006930,-0.005,-0.017,0.003,100*6A
$DVPDL,81493000,100000,-0.000650,-0.000234,-0.004825,-0.007,-0.011,0.000,100*46
$DVPDL,81593000,100000,-0.001178,-0.006994,0.002586,-0.010,-0.010,0.002,100*66
$DVPDL,81693000,100000,-0.002477,0.001110,0.012037,-0.006,-0.009,-0.001,100*6D
$DVPDL,81793000,100000,0.000229,-0.000993,0.002755,-0.005,-0.009,-0.002,100*63
$DVPDL,81893000,100000,0.003243,-0.001349,-0.002399,-0.004,-0.008,-0.001,100*45
$DVPDL,81993000,100000,0.000745,0.002659,-0.003842,-0.006,-0.005,-0.001,100*6D
$DVPDL,82093000,100000,-0.000218,0.000653,-0.000290,0.005,-0.003,-0.006,100*66
$DVPDL,82193000,100000,0.000124,-0.002567,0.003592,0.003,-0.002,-0.003,100*44
$DVPDL,82293000,100000,0.000108,-0.000870,0.000399,0.003,0.003,-0.005,100*64
$DVPDL,82393000,100000,-0.000555,0.001553,0.000835,0.002,0.002,-0.003,100*6F
$DVPDL,82493000,100000,-0.001938,-0.002149,0.000252,0.003,0.002,-0.002,100*44
$DVPDL,82593000,100000,-0.009887,-0.010449,0.007046,0.004,0.002,-0.000,100*4B
$DVPDL,82693000,100000,-0.005584,-0.018066,0.025001,0.006,0.004,-0.000,100*4C
$DVPDL,82793000,100000,-0.000037,-0.003878,0.017743,0.002,0.003,0.001,100*67
$DVPDL,82893000,100000,0.008393,0.011011,-0.008542,0.007,0.004,-0.003,100*64
$DVPDL,82993000,100000,0.003423,0.013927,-0.019640,0.007,0.003,-0.000,100*69
$DVPDL,83093000,100000,-0.006116,0.005015,-0.013088,0.005,0.003,0.000,100*62
$DVPDL,83193000,100000,-0.007714,-0.001726,0.007381,0.004,0.005,0.001,100*6C
$DVPDL,83293000,100000,-0.002027,-0.008476,0.014209,0.001,0.006,0.002,100*64
$DVPDL,83393000,100000,-0.001030,-0.002767,0.007538,0.001,0.006,0.001,100*6D
$DVPDL,83493000,100000,0.001074,0.010289,-0.006146,0.003,0.005,-0.000,100*60
